Journal Date,Reference Number,Journal Number Prefix,Journal Number Suffix,Notes,Journal Type,Currency,Account,Description,Contact Name,Debit,Credit,Project Name,Status,Exchange Rate
2025-09-29,SAL-2025-09-29-10003,MMW-,30001,"2025-09-29 Sale - Buy Write ETFs - MUST, RYLD",both,USD,Cash - Fidelity Cash Management Account,"Proceeds from Buy Write ETFs - MUST, RYLD",,4341.87,,,published,
2025-09-29,SAL-2025-09-29-10003,MMW-,30001,"2025-09-29 Sale - Buy Write ETFs - MUST, RYLD",both,USD,Income - Equity Securities Baskets - Buy Write ETFs,Realized Loss - MUST,,2.33,,,published,
2025-09-29,SAL-2025-09-29-10003,MMW-,30001,"2025-09-29 Sale - Buy Write ETFs - MUST, RYLD",both,USD,Income - Equity Securities Baskets - Buy Write ETFs,Realized Loss - RYLD,,345.56,,,published,
2025-09-29,SAL-2025-09-29-10003,MMW-,30001,"2025-09-29 Sale - Buy Write ETFs - MUST, RYLD",both,USD,Columbia Multi-Sector Municipal Income ETF (MUST),Sale - MUST - 49.830 @ ~ $20.44,,,1020.98,,published,
2025-09-29,SAL-2025-09-29-10003,MMW-,30001,"2025-09-29 Sale - Buy Write ETFs - MUST, RYLD",both,USD,Global X Russell 2000 Covered Call ETF (RYLD),Sale - RYLD - 221.842 @ ~ $14.98,,,3668.78,,published,
