Journal Date,Reference Number,Journal Number Prefix,Journal Number Suffix,Notes,Journal Type,Currency,Account,Description,Contact Name,Debit,Credit,Project Name,Status,Exchange Rate
2025-02-28,PUR-2025-02-28-10005,MMW-,20002,"2025-02-28 Purchase - APO, BRKB, BX, KKR, L, TPG",both,USD,Apollo Global Management Inc. (APO),Purchase - APO - 5.000 @ ~ $150.17,,750.84,,,published,
2025-02-28,PUR-2025-02-28-10005,MMW-,20002,"2025-02-28 Purchase - APO, BRKB, BX, KKR, L, TPG",both,USD,Berkshire Hathaway Inc. Class B (BRKB),Purchase - BRKB - 0.928 @ ~ $503.33,,467.09,,,published,
2025-02-28,PUR-2025-02-28-10005,MMW-,20002,"2025-02-28 Purchase - APO, BRKB, BX, KKR, L, TPG",both,USD,Berkshire Hathaway Inc. Class B (BRKB),Purchase - BRKB - 1.000 @ ~ $503.30,,503.30,,,published,
2025-02-28,PUR-2025-02-28-10005,MMW-,20002,"2025-02-28 Purchase - APO, BRKB, BX, KKR, L, TPG",both,USD,Berkshire Hathaway Inc. Class B (BRKB),Purchase - BRKB - 9.000 @ ~ $503.28,,4529.52,,,published,
2025-02-28,PUR-2025-02-28-10005,MMW-,20002,"2025-02-28 Purchase - APO, BRKB, BX, KKR, L, TPG",both,USD,Blackstone Inc. (BX),Purchase - BX - 0.422 @ ~ $160.22,,67.61,,,published,
2025-02-28,PUR-2025-02-28-10005,MMW-,20002,"2025-02-28 Purchase - APO, BRKB, BX, KKR, L, TPG",both,USD,Blackstone Inc. (BX),Purchase - BX - 14.000 @ ~ $160.16,,2242.24,,,published,
2025-02-28,PUR-2025-02-28-10005,MMW-,20002,"2025-02-28 Purchase - APO, BRKB, BX, KKR, L, TPG",both,USD,KKR & Co Inc. (KKR),Purchase - KKR - 0.149 @ ~ $134.94,,20.11,,,published,
2025-02-28,PUR-2025-02-28-10005,MMW-,20002,"2025-02-28 Purchase - APO, BRKB, BX, KKR, L, TPG",both,USD,KKR & Co Inc. (KKR),Purchase - KKR - 8.000 @ ~ $134.98,,1079.84,,,published,
2025-02-28,PUR-2025-02-28-10005,MMW-,20002,"2025-02-28 Purchase - APO, BRKB, BX, KKR, L, TPG",both,USD,Loews Corp (L),Purchase - L - 0.422 @ ~ $85.68,,36.16,,,published,
2025-02-28,PUR-2025-02-28-10005,MMW-,20002,"2025-02-28 Purchase - APO, BRKB, BX, KKR, L, TPG",both,USD,Loews Corp (L),Purchase - L - 6.000 @ ~ $85.64,,513.84,,,published,
2025-02-28,PUR-2025-02-28-10005,MMW-,20002,"2025-02-28 Purchase - APO, BRKB, BX, KKR, L, TPG",both,USD,TPG Inc. Class A (TPG),Purchase - TPG - 0.880 @ ~ $55.59,,48.92,,,published,
2025-02-28,PUR-2025-02-28-10005,MMW-,20002,"2025-02-28 Purchase - APO, BRKB, BX, KKR, L, TPG",both,USD,TPG Inc. Class A (TPG),Purchase - TPG - 11.000 @ ~ $55.55,,611.05,,,published,
2025-02-28,PUR-2025-02-28-10005,MMW-,20002,"2025-02-28 Purchase - APO, BRKB, BX, KKR, L, TPG",both,USD,Cash - Fidelity Cash Management Account,"Cash for APO, BRKB, BX, KKR, L, TPG",,,10999.60,,published,
